Fecha,Hora,WS
2022-02-18,15,3.521
2022-02-18,16,3.432
2022-02-18,17,3.424
2022-02-18,18,3.151
2022-02-18,19,2.002
2022-02-18,20,1.158
2022-02-18,21,0.379
2022-02-18,22,0.354
2022-02-18,23,0.391
2022-02-19,0,2.258
2022-02-19,1,3.093
2022-02-19,2,2.395
2022-02-19,3,0.529
2022-02-19,4,2.111
2022-02-19,5,2.942
2022-02-19,6,2.617
2022-02-19,7,2.612
2022-02-19,8,2.453
2022-02-19,9,2.529
2022-02-19,10,2.751
2022-02-19,11,2.08
2022-02-19,12,1.156
2022-02-19,13,1.262
2022-02-19,14,1.586
2022-02-19,15,3.183
2022-02-19,16,2.49
2022-02-19,17,2.883
2022-02-19,18,3.283
2022-02-19,19,2.968
2022-02-19,20,0.753
2022-02-19,21,1.161
2022-02-19,22,0.783
2022-02-19,23,1.079
2022-02-20,0,1.831
2022-02-20,1,2.713
2022-02-20,2,1.883
2022-02-20,3,2.557
2022-02-20,4,2.291
2022-02-20,5,2.732
2022-02-20,6,2.278
2022-02-20,7,2.306
2022-02-20,8,1.949
2022-02-20,9,1.754
2022-02-20,10,1.3
2022-02-20,11,0.861
2022-02-20,12,1.327
2022-02-20,13,1.72
2022-02-20,14,2.861
2022-02-20,15,2.36
2022-02-20,16,2.949
2022-02-20,17,3.659
2022-02-20,18,2.964
2022-02-20,19,2.51
2022-02-20,20,0.653
2022-02-20,21,0.287
2022-02-20,22,0.578
2022-02-20,23,0.653
2022-02-21,0,1.729
2022-02-21,1,1.983
2022-02-21,2,2.003
2022-02-21,3,1.889
2022-02-21,4,1.054
2022-02-21,5,1.03
2022-02-21,6,1.519
2022-02-21,7,1.821
2022-02-21,8,1.315
2022-02-21,9,1.1
2022-02-21,10,1.771
2022-02-21,11,1.249
2022-02-21,12,1.552
2022-02-21,13,3.563
2022-02-21,14,4.164
2022-02-21,15,4.773
2022-02-21,16,5.397
2022-02-21,17,5.695
2022-02-21,18,6.368
2022-02-21,19,5.663
2022-02-21,20,2.836
2022-02-21,21,2.07
2022-02-21,22,1.274
2022-02-21,23,1.427
2022-02-22,0,0.733
2022-02-22,1,0.877
2022-02-22,2,0.713
2022-02-22,3,1.132
2022-02-22,4,1.836
2022-02-22,5,1.313
2022-02-22,6,1.347
2022-02-22,7,0.71
2022-02-22,8,0.611
2022-02-22,9,0.502
2022-02-22,10,0.381
2022-02-22,11,1.107
2022-02-22,12,2.374
2022-02-22,13,3.636
2022-02-22,14,4.639
2022-02-22,15,4.429
2022-02-22,16,4.572
2022-02-22,17,4.359
2022-02-22,18,4.046
2022-02-22,19,3.249
2022-02-22,20,1.547
2022-02-22,21,0.342
2022-02-22,22,0.414
2022-02-22,23,0.314
2022-02-23,0,1.053
2022-02-23,1,1.199
2022-02-23,2,1.861
2022-02-23,3,1.086
2022-02-23,4,1.12
2022-02-23,5,1.577
2022-02-23,6,1.621
2022-02-23,7,1.617
2022-02-23,8,2.197
2022-02-23,9,0.714
2022-02-23,10,1.375
2022-02-23,11,1.63
2022-02-23,12,1.139
2022-02-23,13,1.686
2022-02-23,14,1.873
2022-02-23,15,2.433
2022-02-23,16,2.963
2022-02-23,17,3.517
2022-02-23,18,3.357
2022-02-23,19,2.683
2022-02-23,20,0.852
2022-02-23,21,0.58
2022-02-23,22,0.611
2022-02-23,23,1.897
2022-02-24,0,0.99
2022-02-24,1,1.108
2022-02-24,2,2.351
2022-02-24,3,2.49
2022-02-24,4,2.491
2022-02-24,5,2.564
2022-02-24,6,1.8
2022-02-24,7,2.314
2022-02-24,8,0.784
2022-02-24,9,0.628
2022-02-24,10,0.849
2022-02-24,11,0.94
2022-02-24,12,1.448
2022-02-24,13,1.835
2022-02-24,14,2.607
2022-02-24,15,2.625
2022-02-24,16,1.843
2022-02-24,17,2.141
2022-02-24,18,2.199
2022-02-24,19,1.297
2022-02-24,20,0.587
2022-02-24,21,0.441
2022-02-24,22,0.424
2022-02-24,23,0.781
2022-02-25,0,2.081
2022-02-25,1,1.747
2022-02-25,2,1.487
2022-02-25,3,2.767
2022-02-25,4,1.201
2022-02-25,5,1.682
2022-02-25,6,2.251
2022-02-25,7,2.379
2022-02-25,8,2.779
2022-02-25,9,2.444
2022-02-25,10,2.05
2022-02-25,11,1.6
2022-02-25,12,1.004
2022-02-25,13,1.249
2022-02-25,14,1.416
2022-02-25,15,2.135
2022-02-25,16,2.471
2022-02-25,17,2.964
2022-02-25,18,1.518
2022-02-25,19,3.277
2022-02-25,20,3.915
2022-02-25,21,2.813
2022-02-25,22,1.307
2022-02-25,23,2.0
2022-02-26,0,2.6
2022-02-26,1,3.579
2022-02-26,2,3.119
2022-02-26,3,1.491
2022-02-26,4,2.081
2022-02-26,5,2.132
2022-02-26,6,2.027
2022-02-26,7,2.31
2022-02-26,8,2.198
2022-02-26,9,2.774
2022-02-26,10,1.679
2022-02-26,11,0.9
2022-02-26,12,1.584
2022-02-26,13,1.533
2022-02-26,14,1.583
2022-02-26,15,1.261
2022-02-26,16,2.307
2022-02-26,17,1.622
2022-02-26,18,1.736
2022-02-26,19,1.583
2022-02-26,20,0.968
2022-02-26,21,0.201
2022-02-26,22,1.769
2022-02-26,23,2.175
2022-02-27,0,1.588
2022-02-27,1,0.903
2022-02-27,2,1.552
2022-02-27,3,1.359
2022-02-27,4,1.255
2022-02-27,5,2.108
2022-02-27,6,1.28
2022-02-27,7,1.621
2022-02-27,8,1.781
2022-02-27,9,2.175
2022-02-27,10,2.593
2022-02-27,11,1.794
2022-02-27,12,1.994
2022-02-27,13,1.693
2022-02-27,14,2.509
2022-02-27,15,1.936
2022-02-27,16,2.662
2022-02-27,17,2.998
2022-02-27,18,2.065
2022-02-27,19,1.78
2022-02-27,20,0.911
2022-02-27,21,3.509
2022-02-27,22,4.214
2022-02-27,23,1.252
2022-02-28,0,2.162
2022-02-28,1,2.78
2022-02-28,2,3.185
2022-02-28,3,2.742
2022-02-28,4,2.683
2022-02-28,5,2.355
2022-02-28,6,3.017
2022-02-28,7,2.817
2022-02-28,8,3.443
2022-02-28,9,3.616
2022-02-28,10,3.244
2022-02-28,11,3.309
2022-02-28,12,2.575
2022-02-28,13,1.641
2022-02-28,14,1.423
2022-02-28,15,1.468
2022-02-28,16,2.108
2022-02-28,17,2.001
2022-02-28,18,1.178
2022-02-28,19,0.927
2022-02-28,20,1.108
2022-02-28,21,4.327
2022-02-28,22,3.385
2022-02-28,23,1.819
2022-03-01,0,1.286
2022-03-01,1,0.666
2022-03-01,2,1.135
2022-03-01,3,1.826
2022-03-01,4,1.731
2022-03-01,5,1.013
2022-03-01,6,0.849
2022-03-01,7,0.934
2022-03-01,8,0.807
2022-03-01,9,0.709
2022-03-01,10,0.927
2022-03-01,11,1.75
2022-03-01,12,2.621
2022-03-01,13,3.053
2022-03-01,14,2.443
2022-03-01,15,1.877
2022-03-01,16,1.617
2022-03-01,17,1.41
2022-03-01,18,1.398
2022-03-01,19,1.442
2022-03-01,20,0.871
2022-03-01,21,0.26
2022-03-01,22,1.044
2022-03-01,23,2.612
2022-03-02,0,1.0
2022-03-02,1,0.678
2022-03-02,2,0.446
2022-03-02,3,0.709
2022-03-02,4,0.278
2022-03-02,5,0.207
2022-03-02,6,0.321
2022-03-02,7,1.219
2022-03-02,8,0.429
2022-03-02,9,0.292
2022-03-02,10,1.156
2022-03-02,11,1.252
2022-03-02,12,1.467
2022-03-02,13,1.42
2022-03-02,14,1.582
2022-03-02,15,1.903
2022-03-02,16,1.632
2022-03-02,17,1.92
2022-03-02,18,1.194
2022-03-02,19,1.476
2022-03-02,20,0.371
2022-03-02,21,0.17
2022-03-02,22,0.179
2022-03-02,23,1.313
2022-03-03,0,1.412
2022-03-03,1,1.048
2022-03-03,2,1.317
2022-03-03,3,1.16
2022-03-03,4,1.661
2022-03-03,5,0.979
2022-03-03,6,1.741
2022-03-03,7,2.514
2022-03-03,8,3.039
2022-03-03,9,2.244
2022-03-03,10,2.045
2022-03-03,11,1.797
2022-03-03,12,2.215
2022-03-03,13,2.035
2022-03-03,14,1.847
2022-03-03,15,0.938
2022-03-03,16,2.268
2022-03-03,17,1.423
2022-03-03,18,1.455
2022-03-03,19,2.138
2022-03-03,20,0.809
2022-03-03,21,2.038
2022-03-03,22,2.928
2022-03-03,23,0.874
2022-03-04,0,0.5
2022-03-04,1,1.155
2022-03-04,2,0.884
2022-03-04,3,2.125
2022-03-04,4,2.033
2022-03-04,5,0.816
2022-03-04,6,0.076
2022-03-04,7,0.413
2022-03-04,8,1.545
2022-03-04,9,1.24
2022-03-04,10,1.58
2022-03-04,11,1.794
2022-03-04,12,1.647
2022-03-04,13,2.18
2022-03-04,14,2.349
2022-03-04,15,2.418
2022-03-04,16,2.291
2022-03-04,17,2.123
2022-03-04,18,2.304
2022-03-04,19,2.388
2022-03-04,20,2.179
2022-03-04,21,1.468
2022-03-04,22,1.068
2022-03-04,23,3.119
2022-03-05,0,3.084
2022-03-05,1,0.628
2022-03-05,2,0.364
2022-03-05,3,0.279
2022-03-05,4,0.607
2022-03-05,5,0.85
2022-03-05,6,0.897
2022-03-05,7,0.447
2022-03-05,8,0.39
2022-03-05,9,2.134
2022-03-05,10,2.193
2022-03-05,11,2.654
2022-03-05,12,2.674
2022-03-05,13,2.743
2022-03-05,14,3.668
2022-03-05,15,3.293
2022-03-05,16,3.988
2022-03-05,17,3.202
2022-03-05,18,3.619
2022-03-05,19,4.3
2022-03-05,20,3.63
2022-03-05,21,3.369
2022-03-05,22,1.812
2022-03-05,23,0.559
2022-03-06,0,0.69
2022-03-06,1,1.579
2022-03-06,2,0.923
2022-03-06,3,0.809
2022-03-06,4,0.419
2022-03-06,5,0.461
2022-03-06,6,0.233
2022-03-06,7,0.123
2022-03-06,8,0.045
2022-03-06,9,1.608
2022-03-06,10,2.7
2022-03-06,11,2.574
2022-03-06,12,2.089
2022-03-06,13,3.714
2022-03-06,14,4.79
2022-03-06,15,5.332
2022-03-06,16,5.432
2022-03-06,17,5.356
2022-03-06,18,4.654
2022-03-06,19,4.271
2022-03-06,20,3.592
2022-03-06,21,2.121
2022-03-06,22,0.408
2022-03-06,23,0.343
2022-03-07,0,0.213
2022-03-07,1,0.551
2022-03-07,2,0.983
2022-03-07,3,1.006
2022-03-07,4,1.297
2022-03-07,5,0.83
2022-03-07,6,0.52
2022-03-07,7,0.713
2022-03-07,8,0.991
2022-03-07,9,0.176
2022-03-07,10,1.214
2022-03-07,11,1.654
2022-03-07,12,2.715
2022-03-07,13,3.839
2022-03-07,14,3.828
2022-03-07,15,5.04
2022-03-07,16,5.444
2022-03-07,17,6.107
2022-03-07,18,5.99
2022-03-07,19,5.499
2022-03-07,20,3.671
2022-03-07,21,2.614
2022-03-07,22,1.126
2022-03-07,23,0.254
2022-03-08,0,0.796
2022-03-08,1,0.548
2022-03-08,2,0.308
2022-03-08,3,0.486
2022-03-08,4,0.462
2022-03-08,5,0.558
2022-03-08,6,0.45
2022-03-08,7,0.35
2022-03-08,8,0.643
2022-03-08,9,2.415
2022-03-08,10,3.87
2022-03-08,11,5.161
2022-03-08,12,4.723
2022-03-08,13,5.499
2022-03-08,14,6.816
2022-03-08,15,7.735
2022-03-08,16,7.629
2022-03-08,17,7.251
2022-03-08,18,6.638
2022-03-08,19,5.401
2022-03-08,20,3.906
2022-03-08,21,2.807
2022-03-08,22,1.577
2022-03-12,0,1.315
2022-03-12,1,1.315
2022-03-12,2,0.973
2022-03-12,3,0.767
2022-03-12,4,0.423
2022-03-12,5,1.036
2022-03-12,6,2.011
2022-03-12,7,0.818
2022-03-12,8,3.688
2022-03-12,9,5.685
2022-03-12,10,5.487
2022-03-12,11,4.181
2022-03-12,12,3.228
2022-03-12,13,2.48
2022-03-12,14,1.949
2022-03-12,15,2.456
2022-03-12,16,2.147
2022-03-12,17,2.38
2022-03-12,18,3.078
2022-03-12,19,2.616
2022-03-12,20,2.857
2022-03-12,21,3.648
2022-03-12,22,4.654
2022-03-12,23,3.731
2022-03-13,0,4.159
2022-03-13,1,3.512
2022-03-13,2,2.502
2022-03-13,3,2.48
2022-03-13,4,2.086
2022-03-13,5,0.857
2022-03-13,6,0.199
2022-03-13,7,0.466
2022-03-13,8,0.276
2022-03-13,9,0.931
2022-03-13,10,3.283
2022-03-13,11,4.25
2022-03-13,12,6.648
2022-03-13,13,7.288
2022-03-13,14,6.552
2022-03-13,15,6.432
2022-03-13,16,6.916
2022-03-13,17,6.811
2022-03-13,18,6.009
2022-03-13,19,4.441
2022-03-13,20,2.893
2022-03-13,21,2.658
2022-03-13,22,1.176
2022-03-13,23,1.629
2022-03-14,0,0.439
2022-03-14,1,0.424
2022-03-14,2,0.713
2022-03-14,3,0.219
2022-03-14,4,1.063
2022-03-14,5,1.214
2022-03-14,6,0.608
2022-03-14,7,0.667
2022-03-14,8,0.523
2022-03-14,9,0.888
2022-03-14,10,1.597
2022-03-14,11,2.141
2022-03-14,12,2.89
2022-03-14,13,4.132
2022-03-14,14,4.289
2022-03-14,15,4.192
2022-03-14,16,4.603
2022-03-14,17,3.616
2022-03-14,18,3.228
2022-03-14,19,3.706
2022-03-14,20,2.609
2022-03-14,21,1.766
2022-03-14,22,1.18
2022-03-14,23,1.208
2022-03-15,0,2.732
2022-03-15,1,2.332
2022-03-15,2,2.948
2022-03-15,3,3.192
2022-03-15,4,3.748
2022-03-15,5,4.396
2022-03-15,6,3.758
2022-03-15,7,3.107
2022-03-15,8,3.773
2022-03-15,9,4.226
2022-03-16,11,1.617
2022-03-16,12,2.554
2022-03-16,13,3.349
2022-03-16,14,3.286
2022-03-16,15,3.845
2022-03-16,16,5.409
2022-03-16,17,5.777
2022-03-16,18,5.41
2022-03-16,19,5.051
2022-03-16,20,4.274
2022-03-16,21,3.757
2022-03-16,22,3.799
2022-03-16,23,3.708
2022-03-17,0,4.311
2022-03-17,1,2.84
2022-03-17,2,1.127
2022-03-17,3,0.829
2022-03-17,4,0.454
2022-03-17,5,2.426
2022-03-17,6,2.32
2022-03-17,7,2.585
2022-03-17,8,1.227
2022-03-17,9,2.816
2022-03-17,10,4.874
2022-03-17,11,3.844
2022-03-17,12,6.318
2022-03-17,13,5.346
2022-03-17,14,5.186
2022-03-17,15,5.087
2022-03-17,16,5.77
2022-03-17,17,6.073
2022-03-17,18,5.433
2022-03-17,19,4.271
2022-03-17,20,2.385
2022-03-17,21,2.272
2022-03-17,22,2.497
2022-03-17,23,1.001
2022-03-18,0,0.472
2022-03-18,1,0.317
2022-03-18,2,1.05
2022-03-18,3,0.414
2022-03-18,4,0.198
2022-03-18,5,0.907
2022-03-18,6,0.403
2022-03-18,7,0.824
2022-03-18,8,1.512
2022-03-18,9,0.355
2022-03-18,10,0.692
2022-03-18,11,1.018
2022-03-18,12,3.082
2022-03-18,13,2.966
2022-03-18,14,3.755
2022-03-18,15,2.59
2022-03-18,16,3.777
2022-03-18,17,4.021
2022-03-18,18,3.62
2022-03-18,19,3.321
2022-03-18,20,2.242
2022-03-18,21,2.097
2022-03-18,22,0.56
2022-03-18,23,0.734
2022-03-19,0,1.068
2022-03-19,1,1.075
2022-03-19,2,0.665
2022-03-19,3,0.951
2022-03-19,4,0.494
2022-03-19,5,1.276
2022-03-19,6,0.952
2022-03-19,7,0.733
2022-03-19,8,2.003
2022-03-19,9,2.156
2022-03-19,10,2.272
2022-03-19,11,1.416
2022-03-19,12,1.474
2022-03-19,13,1.514
2022-03-19,14,2.329
2022-03-19,15,2.316
2022-03-19,16,2.992
2022-03-19,17,2.732
2022-03-19,18,2.566
2022-03-19,19,1.603
2022-03-19,20,0.395
2022-03-19,21,0.458
2022-03-19,22,0.994
2022-03-19,23,2.659
2022-03-20,0,0.497
2022-03-20,1,1.308
2022-03-20,2,1.488
2022-03-20,3,1.688
2022-03-20,4,1.723
2022-03-20,5,2.123
2022-03-20,6,2.31
2022-03-20,7,2.615
2022-03-20,8,1.667
2022-03-20,9,1.276
2022-03-20,10,0.983
2022-03-20,11,1.837
2022-03-20,12,3.473
2022-03-20,13,5.276
2022-03-20,14,6.193
2022-03-20,15,5.641
2022-03-20,16,5.728
2022-03-20,17,5.669
2022-03-20,18,6.084
2022-03-20,19,5.018
2022-03-20,20,2.181
2022-03-20,21,1.851
2022-03-20,22,2.135
2022-03-20,23,1.63
2022-03-21,0,1.569
2022-03-21,1,0.901
2022-03-21,2,0.313
2022-03-21,3,0.933
2022-03-21,4,1.109
2022-03-21,5,0.49
2022-03-21,6,0.383
2022-03-21,7,0.689
2022-03-21,8,0.655
2022-03-21,9,2.359
2022-03-21,10,3.898
2022-03-21,11,4.156
2022-03-21,12,6.437
2022-03-21,13,8.374
2022-03-21,14,8.059
2022-03-21,15,7.127
2022-03-21,16,7.699
2022-03-21,17,8.201
2022-03-21,18,6.768
2022-03-21,19,6.896
2022-03-21,20,5.927
2022-03-21,21,5.186
2022-03-21,22,4.922
2022-03-21,23,5.122
2022-03-22,0,4.628
2022-03-22,1,4.793
2022-03-22,2,2.371
2022-03-22,3,0.783
2022-03-22,4,0.832
2022-03-22,5,1.284
2022-03-22,6,0.971
2022-03-22,7,0.977
2022-03-22,8,1.264
2022-03-22,9,1.467
2022-03-22,10,1.934
2022-03-22,11,3.409
2022-03-22,12,4.356
2022-03-22,13,4.594
2022-03-22,14,6.364
2022-03-22,15,6.555
2022-03-22,16,6.812
2022-03-22,17,6.358
2022-03-22,18,6.512
2022-03-22,19,5.824
2022-03-22,20,4.958
2022-03-22,21,4.439
2022-03-22,22,3.366
2022-03-22,23,2.763
2022-03-23,0,1.276
2022-03-23,1,1.997
2022-03-23,2,3.159
2022-03-23,3,1.02
2022-03-23,4,0.289
2022-03-23,5,0.225
2022-03-23,6,1.078
2022-03-23,7,0.694
2022-03-23,8,0.851
2022-03-23,9,0.491
2022-03-23,10,2.163
2022-03-23,11,3.238
2022-03-23,12,2.5
2022-03-23,13,3.287
2022-03-23,14,3.969
2022-03-23,15,6.6
2022-03-23,16,6.56
2022-03-23,17,5.856
2022-03-23,18,6.247
2022-03-23,19,4.554
2022-03-23,20,2.87
2022-03-23,21,3.543
2022-03-23,22,2.779
2022-03-23,23,0.649
2022-03-24,0,1.615
2022-03-24,1,6.21
2022-03-24,2,5.221
2022-03-24,3,5.144
2022-03-24,4,5.064
2022-03-24,5,4.54
2022-03-24,6,4.056
2022-03-24,7,4.403
2022-03-24,8,4.982
2022-03-24,9,5.253
2022-03-24,10,4.637
2022-03-24,11,4.867
2022-03-24,12,4.646
2022-03-24,13,4.611
2022-03-24,14,3.551
2022-03-24,15,2.851
2022-03-24,16,2.61
2022-03-24,17,2.846
2022-03-24,18,2.277
2022-03-24,19,2.684
2022-03-24,20,2.096
2022-03-24,21,1.848
2022-03-24,22,2.137
2022-03-24,23,2.016
2022-03-25,0,2.869
2022-03-25,1,3.599
2022-03-25,2,2.953
2022-03-25,3,2.87
2022-03-25,4,3.074
2022-03-25,5,2.12
2022-03-25,6,2.425
2022-03-25,7,3.177
2022-03-25,8,2.55
2022-03-25,9,2.974
2022-03-25,10,2.657
2022-03-25,11,2.313
2022-03-25,12,1.708
2022-03-25,13,1.613
2022-03-25,14,1.349
2022-03-25,15,2.63
2022-03-25,16,2.107
2022-03-25,17,2.121
2022-03-25,18,1.443
2022-03-25,19,1.539
2022-03-25,20,0.516
2022-03-25,21,2.009
2022-03-25,22,4.849
2022-03-25,23,3.379
2022-03-26,0,1.637
2022-03-26,1,1.927
2022-03-26,2,1.684
2022-03-26,3,1.214
2022-03-26,4,0.971
2022-03-26,5,1.549
2022-03-26,6,1.311
2022-03-26,7,1.911
2022-03-26,8,2.584
2022-03-26,9,2.977
2022-03-26,10,2.079
2022-03-26,11,1.283
2022-03-26,12,2.094
2022-03-26,13,2.06
2022-03-26,14,1.587
2022-03-26,15,1.878
2022-03-26,16,1.622
2022-03-26,17,1.542
2022-03-26,18,1.109
2022-03-26,19,0.354
2022-03-26,20,0.151
2022-03-26,21,2.611
2022-03-26,22,4.38
2022-03-26,23,2.241
2022-03-27,0,1.359
2022-03-27,1,1.423
2022-03-27,2,1.593
2022-03-27,3,0.488
2022-03-27,4,1.325
2022-03-27,5,1.46
2022-03-27,6,1.23
2022-03-27,7,1.436
2022-03-27,8,2.244
2022-03-27,9,1.402
2022-03-27,10,0.94
2022-03-27,11,1.828
2022-03-27,12,2.233
2022-03-27,13,2.283
2022-03-27,14,1.724
2022-03-27,15,1.94
2022-03-27,16,2.218
2022-03-27,17,1.913
2022-03-27,18,1.871
2022-03-27,19,2.528
2022-03-27,20,1.746
2022-03-27,21,1.222
2022-03-27,22,0.535
2022-03-27,23,0.627
2022-03-28,0,0.723
2022-03-28,1,0.469
2022-03-28,2,0.336
2022-03-28,3,1.267
2022-03-28,4,0.734
2022-03-28,5,1.583
2022-03-28,6,1.206
2022-03-28,7,0.737
2022-03-28,8,0.493
2022-03-28,9,0.183
2022-03-28,10,0.754
2022-03-28,11,0.756
2022-03-28,12,1.099
2022-03-28,13,1.94
2022-03-28,14,2.786
2022-03-28,15,2.965
2022-03-28,16,2.824
2022-03-28,17,3.273
2022-03-28,18,3.495
2022-03-28,19,3.229
2022-03-28,20,2.304
2022-03-28,21,2.378
2022-03-28,22,1.418
2022-03-28,23,0.707
2022-03-29,0,0.604
2022-03-29,1,0.374
2022-03-29,2,0.616
2022-03-29,3,0.403
2022-03-29,4,0.597
2022-03-29,5,0.298
2022-03-29,6,0.301
2022-03-29,7,0.457
2022-03-29,8,1.213
2022-03-29,9,1.496
2022-03-29,10,1.612
2022-03-29,11,3.179
2022-03-29,12,4.181
2022-03-29,13,5.095
2022-03-29,14,6.094
2022-03-29,15,6.413
2022-03-29,16,6.698
2022-03-29,17,6.665
2022-03-29,18,5.732
2022-03-29,19,5.463
2022-03-29,20,4.184
2022-03-29,21,4.623
2022-03-29,22,3.764
2022-03-29,23,2.736
2022-03-30,0,2.19
2022-03-30,1,3.058
2022-03-30,2,3.131
2022-03-30,3,2.8
2022-03-30,4,1.581
2022-03-30,5,1.552
2022-03-30,6,1.563
2022-03-30,7,1.303
2022-03-30,8,1.194
2022-03-30,9,2.53
2022-03-30,10,1.954
2022-03-30,11,4.037
2022-03-30,12,6.494
2022-03-30,13,7.337
2022-03-30,14,7.718
2022-03-30,15,7.318
2022-03-30,16,7.719
2022-03-30,17,7.686
2022-03-30,18,6.64
2022-03-30,19,5.908
2022-03-30,20,3.081
2022-03-30,21,1.512
2022-03-30,22,0.92
2022-03-30,23,3.654
2022-03-31,0,2.507
2022-03-31,1,0.281
2022-03-31,2,0.419
2022-03-31,3,0.267
2022-03-31,4,0.45
2022-03-31,5,0.581
2022-03-31,6,0.4
2022-03-31,7,0.341
2022-03-31,8,0.648
2022-03-31,9,1.212
2022-03-31,10,1.648
2022-03-31,11,2.045
2022-03-31,12,2.213
2022-03-31,13,2.236
2022-03-31,14,1.928
2022-03-31,15,2.458
2022-03-31,16,3.398
2022-03-31,17,3.832
2022-03-31,18,4.134
2022-03-31,19,3.146
2022-03-31,20,1.173
2022-03-31,21,0.616
2022-03-31,22,0.423
2022-03-31,23,0.325
2022-04-01,0,0.872
2022-04-01,1,0.826
2022-04-01,2,0.287
2022-04-01,3,0.407
2022-04-01,4,0.444
2022-04-01,5,0.205
2022-04-01,6,0.643
2022-04-01,7,0.363
2022-04-01,8,0.177
2022-04-01,9,1.186
2022-04-01,10,2.918
2022-04-01,11,4.664
2022-04-01,12,4.075
2022-04-01,13,3.559
2022-04-01,14,3.688
2022-04-01,15,3.921
2022-04-01,16,5.115
2022-04-01,17,5.205
2022-04-01,18,5.07
2022-04-01,19,4.434
2022-04-01,20,3.76
2022-04-01,21,2.343
2022-04-01,22,3.041
2022-04-01,23,1.623
2022-04-02,0,0.361
2022-04-02,1,1.352
2022-04-02,2,1.365
2022-04-02,3,0.765
2022-04-02,4,0.8
2022-04-02,5,1.119
2022-04-02,6,1.294
2022-04-02,7,0.9
2022-04-02,8,0.43
2022-04-02,9,1.483
2022-04-02,10,2.773
2022-04-02,11,3.464
2022-04-02,12,4.095
2022-04-02,13,2.199
2022-04-02,14,4.358
2022-04-02,15,5.15
2022-04-02,16,4.845
2022-04-02,17,4.758
2022-04-02,18,3.867
2022-04-02,19,3.32
2022-04-02,20,2.86
2022-04-02,21,1.977
2022-04-02,22,2.05
2022-04-02,23,0.329
2022-04-03,0,0.499
2022-04-03,1,1.558
2022-04-03,2,1.43
2022-04-03,4,0.595
2022-04-03,5,1.513
2022-04-03,6,1.708
2022-04-03,7,1.009
2022-04-03,8,1.042
2022-04-03,9,0.529
2022-04-03,10,0.204
2022-04-03,11,0.848
2022-04-03,12,1.379
2022-04-03,13,1.323
2022-04-03,14,1.902
2022-04-03,15,6.375
2022-04-03,16,5.435
2022-04-03,17,4.764
2022-04-03,18,5.121
2022-04-03,19,4.949
2022-04-03,20,4.302
2022-04-03,21,2.565
2022-04-03,22,0.996
2022-04-03,23,1.017
2022-04-04,0,1.695
2022-04-04,1,1.128
2022-04-04,2,1.747
2022-04-04,3,2.399
2022-04-04,4,0.686
2022-04-04,5,0.202
2022-04-04,6,0.162
2022-04-04,7,0.281
2022-04-04,8,0.349
2022-04-04,9,0.692
2022-04-04,10,1.763
2022-04-04,11,2.45
2022-04-04,12,2.995
2022-04-04,13,4.016
2022-04-04,14,5.829
2022-04-04,15,6.282
2022-04-04,16,6.423
2022-04-04,17,6.407
2022-04-04,18,6.957
2022-04-04,19,6.771
2022-04-04,20,5.793
2022-04-04,21,4.49
2022-04-04,22,3.733
2022-04-04,23,3.532
2022-04-05,0,2.597
2022-04-05,1,2.799
2022-04-05,2,2.586
2022-04-05,3,1.598
2022-04-05,4,2.686
2022-04-05,5,0.736
2022-04-05,6,0.363
2022-04-05,7,0.241
2022-04-05,8,0.215
2022-04-05,9,0.444
2022-04-05,10,1.819
2022-04-05,11,2.236
2022-04-05,12,2.117
2022-04-05,13,3.122
2022-04-05,14,3.915
2022-04-05,15,4.424
2022-04-05,16,3.873
2022-04-05,17,4.728
2022-04-05,18,4.807
2022-04-05,19,4.835
2022-04-05,20,4.201
2022-04-05,21,2.6
2022-04-05,22,2.15
2022-04-05,23,1.158
2022-04-06,0,1.373
2022-04-06,1,2.142
2022-04-06,2,1.673
2022-04-06,3,0.667
2022-04-06,4,0.709
2022-04-06,5,1.02
2022-04-06,6,0.589
2022-04-06,7,1.344
2022-04-06,8,1.3
2022-04-06,9,0.527
2022-04-06,10,0.199
2022-04-06,11,0.925
2022-04-06,12,1.94
2022-04-06,13,2.885
2022-04-06,14,3.51
2022-04-06,15,2.82
2022-04-06,16,2.685
2022-04-06,17,2.183
2022-04-06,18,2.733
2022-04-06,19,2.413
2022-04-06,20,1.85
2022-04-06,21,0.955
2022-04-06,22,1.261
2022-04-06,23,0.24
2022-04-07,0,0.348
2022-04-07,1,0.692
2022-04-07,2,1.176
2022-04-07,3,2.386
2022-04-07,4,2.181
2022-04-07,5,2.21
2022-04-07,6,1.523
2022-04-07,7,1.554
2022-04-07,8,1.758
2022-04-07,9,1.822
2022-04-07,10,1.647
2022-04-07,11,1.407
2022-04-07,12,1.177
2022-04-07,13,1.514
2022-04-07,14,1.638
2022-04-07,15,2.254
2022-04-07,16,1.597
2022-04-07,17,2.975
2022-04-07,18,3.233
2022-04-07,19,3.084
2022-04-07,20,2.702
2022-04-07,21,3.022
2022-04-07,22,4.823
2022-04-07,23,2.915
2022-04-08,0,3.37
2022-04-08,1,3.705
2022-04-08,2,4.528
2022-04-08,3,3.895
2022-04-08,4,3.702
2022-04-08,5,2.916
2022-04-08,6,2.547
2022-04-08,7,2.932
2022-04-08,8,2.553
2022-04-08,9,1.303
2022-04-08,10,0.84
2022-04-08,11,1.319
2022-04-08,12,1.572
2022-04-08,13,1.759
