Fecha,Hora,WS
2022-02-14,19,0.873
2022-02-14,20,0.851
2022-02-14,21,0.258
2022-02-14,22,0.821
2022-02-14,23,1.769
2022-02-15,0,2.029
2022-02-15,1,1.36
2022-02-15,2,0.791
2022-02-15,3,0.517
2022-02-15,4,0.307
2022-02-15,5,0.29
2022-02-15,6,0.786
2022-02-15,7,0.614
2022-02-15,8,0.867
2022-02-15,9,0.844
2022-02-15,10,0.731
2022-02-15,11,1.236
2022-02-15,12,1.687
2022-02-15,13,1.793
2022-02-15,14,2.018
2022-02-15,15,1.239
2022-02-15,16,0.793
2022-02-15,17,0.957
2022-02-15,18,1.229
2022-02-15,19,0.632
2022-02-15,20,0.714
2022-02-15,21,0.632
2022-02-15,22,0.333
2022-02-15,23,0.408
2022-02-16,0,0.264
2022-02-16,1,0.42
2022-02-16,2,0.659
2022-02-16,3,0.734
2022-02-16,4,0.222
2022-02-16,5,0.133
2022-02-16,6,0.045
2022-02-16,7,0.158
2022-02-16,8,0.401
2022-02-16,9,0.485
2022-02-16,10,1.156
2022-02-16,11,1.804
2022-02-16,12,1.646
2022-02-16,13,2.224
2022-02-16,14,2.269
2022-02-16,15,2.337
2022-02-16,16,2.599
2022-02-16,17,3.353
2022-02-16,18,4.113
2022-02-16,19,3.288
2022-02-16,20,3.493
2022-02-16,21,3.369
2022-02-16,22,2.781
2022-02-16,23,2.498
2022-02-17,0,1.719
2022-02-17,1,1.046
2022-02-17,2,1.266
2022-02-17,3,1.137
2022-02-17,4,1.218
2022-02-17,5,0.42
2022-02-17,6,0.873
2022-02-17,7,1.02
2022-02-17,8,0.912
2022-02-17,9,1.189
2022-02-17,10,1.798
2022-02-17,11,2.062
2022-02-17,12,2.101
2022-02-17,13,3.695
2022-02-17,14,3.386
2022-02-17,15,2.782
2022-02-17,16,2.857
2022-02-17,17,2.922
2022-02-17,18,2.906
2022-02-17,19,2.22
2022-02-17,20,1.341
2022-02-17,21,1.441
2022-02-17,22,0.768
2022-02-17,23,0.244
2022-02-18,0,0.627
2022-02-18,1,0.297
2022-02-18,2,0.234
2022-02-18,3,0.636
2022-02-18,4,0.296
2022-02-18,5,0.145
2022-02-18,6,0.692
2022-02-18,7,0.835
2022-02-18,8,0.814
2022-02-18,9,0.976
2022-02-18,10,0.78
2022-02-18,11,1.006
2022-02-18,12,1.373
2022-02-18,13,1.662
2022-02-18,14,2.03
2022-02-18,15,2.05
2022-02-18,16,1.842
2022-02-18,17,2.132
2022-02-18,18,2.039
2022-02-18,19,1.187
2022-02-18,20,0.176
2022-02-18,21,0.254
2022-02-18,22,0.586
2022-02-18,23,0.192
2022-02-19,0,0.502
2022-02-19,1,0.818
2022-02-19,2,0.721
2022-02-19,3,0.453
2022-02-19,4,1.115
2022-02-19,5,0.964
2022-02-19,6,0.912
2022-02-19,7,0.906
2022-02-19,8,0.925
2022-02-19,9,1.069
2022-02-19,10,1.796
2022-02-19,11,1.45
2022-02-19,12,0.968
2022-02-19,13,1.027
2022-02-19,14,1.555
2022-02-19,15,1.877
2022-02-19,16,1.677
2022-02-19,17,2.075
2022-02-19,18,2.111
2022-02-19,19,1.109
2022-02-19,20,1.486
2022-02-19,21,1.366
2022-02-19,22,0.527
2022-02-19,23,0.375
2022-02-20,0,1.47
2022-02-20,1,1.7
2022-02-20,2,1.326
2022-02-20,3,1.681
2022-02-20,4,1.697
2022-02-20,5,1.358
2022-02-20,6,1.254
2022-02-20,7,1.161
2022-02-20,8,1.156
2022-02-20,9,1.294
2022-02-20,10,1.062
2022-02-20,11,0.713
2022-02-20,12,1.042
2022-02-20,13,1.529
2022-02-20,14,1.974
2022-02-20,15,1.973
2022-02-20,16,2.567
2022-02-20,17,2.36
2022-02-20,18,2.083
2022-02-20,19,1.31
2022-02-20,20,0.279
2022-02-20,21,0.263
2022-02-20,22,0.22
2022-02-20,23,0.612
2022-02-21,0,0.438
2022-02-21,1,0.29
2022-02-21,2,0.494
2022-02-21,3,0.438
2022-02-21,4,0.381
2022-02-21,5,0.547
2022-02-21,6,0.917
2022-02-21,7,0.837
2022-02-21,8,0.835
2022-02-21,9,0.91
2022-02-21,10,0.701
2022-02-21,11,0.741
2022-02-21,12,1.24
2022-02-21,13,2.244
2022-02-21,14,2.508
2022-02-21,15,2.68
2022-02-21,16,3.191
2022-02-21,17,2.909
2022-02-21,18,3.143
2022-02-21,19,2.432
2022-02-21,20,0.937
2022-02-21,21,1.703
2022-02-21,22,2.302
2022-02-21,23,1.663
2022-02-22,0,0.549
2022-02-22,1,0.973
2022-02-22,2,0.478
2022-02-22,3,0.393
2022-02-22,4,0.342
2022-02-22,5,0.429
2022-02-22,6,0.345
2022-02-22,7,0.613
2022-02-22,8,0.752
2022-02-22,9,0.701
2022-02-22,10,0.464
2022-02-22,11,0.749
2022-02-22,12,1.181
2022-02-22,13,2.161
2022-02-22,14,2.579
2022-02-22,15,2.627
2022-02-22,16,2.816
2022-02-22,17,2.571
2022-02-22,18,1.781
2022-02-22,19,0.928
2022-02-22,20,0.21
2022-02-22,21,0.513
2022-02-22,22,0.204
2022-02-22,23,0.347
2022-02-23,0,0.075
2022-02-23,1,0.226
2022-02-23,2,0.273
2022-02-23,3,0.78
2022-02-23,4,0.27
2022-02-23,5,0.933
2022-02-23,6,0.976
2022-02-23,7,0.719
2022-02-23,8,0.891
2022-02-23,9,1.008
2022-02-23,10,1.323
2022-02-23,11,1.13
2022-02-23,12,0.727
2022-02-23,13,1.311
2022-02-23,14,1.295
2022-02-23,15,1.646
2022-02-23,16,1.699
2022-02-23,17,1.998
2022-02-23,18,1.651
2022-02-23,19,0.835
2022-02-23,20,0.429
2022-02-23,21,0.224
2022-02-23,22,0.878
2022-02-23,23,1.0
2022-02-24,0,0.314
2022-02-24,1,0.236
2022-02-24,2,0.353
2022-02-24,3,0.507
2022-02-24,4,0.429
2022-02-24,5,0.601
2022-02-24,6,1.311
2022-02-24,7,0.552
2022-02-24,8,0.361
2022-02-24,9,0.825
2022-02-24,10,0.552
2022-02-24,11,0.812
2022-02-24,12,1.505
2022-02-24,13,1.647
2022-02-24,14,1.94
2022-02-24,15,1.822
2022-02-24,16,1.424
2022-02-24,17,1.357
2022-02-24,18,1.466
2022-02-24,19,1.355
2022-02-24,20,0.441
2022-02-24,21,0.288
2022-02-24,22,0.572
2022-02-24,23,0.563
2022-02-25,0,0.6
2022-02-25,1,0.449
2022-02-25,2,0.627
2022-02-25,3,0.639
2022-02-25,4,0.49
2022-02-25,5,0.419
2022-02-25,6,0.62
2022-02-25,7,0.766
2022-02-25,8,1.075
2022-02-25,9,1.319
2022-02-25,10,1.37
2022-02-25,11,1.053
2022-02-25,12,0.958
2022-02-25,13,0.922
2022-02-25,14,1.455
2022-02-25,15,0.967
2022-02-25,16,1.177
2022-02-25,17,1.221
2022-02-25,18,0.906
2022-02-25,19,2.599
2022-02-25,20,1.721
2022-02-25,21,0.832
2022-02-25,22,0.68
2022-02-25,23,1.157
2022-02-26,0,1.425
2022-02-26,1,0.99
2022-02-26,2,0.673
2022-02-26,3,1.079
2022-02-26,4,1.438
2022-02-26,5,1.009
2022-02-26,6,1.028
2022-02-26,7,0.841
2022-02-26,8,0.758
2022-02-26,9,1.256
2022-02-26,10,1.278
2022-02-26,11,0.916
2022-02-26,12,1.477
2022-02-26,13,1.059
2022-02-26,14,1.217
2022-02-26,15,1.254
2022-02-26,16,1.45
2022-02-26,17,1.314
2022-02-26,18,0.959
2022-02-26,19,1.17
2022-02-26,20,0.483
2022-02-26,21,0.115
2022-02-26,22,0.271
2022-02-26,23,1.054
2022-02-27,0,0.536
2022-02-27,1,0.414
2022-02-27,2,0.592
2022-02-27,3,0.499
2022-02-27,4,0.728
2022-02-27,5,0.823
2022-02-27,6,0.846
2022-02-27,7,0.933
2022-02-27,8,0.851
2022-02-27,9,1.065
2022-02-27,10,1.31
2022-02-27,11,0.919
2022-02-27,12,1.162
2022-02-27,13,1.161
2022-02-27,14,1.7
2022-02-27,15,1.7
2022-02-27,16,1.817
2022-02-27,17,1.551
2022-02-27,18,1.117
2022-02-27,19,0.732
2022-02-27,20,0.298
2022-02-27,21,1.674
2022-02-27,22,2.032
2022-02-27,23,0.64
2022-02-28,0,0.945
2022-02-28,1,1.389
2022-02-28,2,2.049
2022-02-28,3,1.854
2022-02-28,4,1.42
2022-02-28,5,1.269
2022-02-28,6,1.47
2022-02-28,7,1.462
2022-02-28,8,1.633
2022-02-28,9,1.846
2022-02-28,10,2.22
2022-02-28,11,1.839
2022-02-28,12,1.531
2022-02-28,13,0.899
2022-02-28,14,0.965
2022-02-28,15,1.246
2022-02-28,16,1.111
2022-02-28,17,1.308
2022-02-28,18,1.093
2022-02-28,19,0.699
2022-02-28,20,0.087
2022-02-28,21,1.587
2022-02-28,22,1.587
2022-02-28,23,0.752
2022-03-01,0,0.724
2022-03-02,0,0.796
2022-03-02,1,0.354
2022-03-02,2,0.435
2022-03-02,3,0.362
2022-03-02,4,0.747
2022-03-02,5,0.364
2022-03-02,6,0.015
2022-03-02,7,0.879
2022-03-02,8,0.653
2022-03-02,9,0.763
2022-03-02,10,0.723
2022-03-02,11,0.945
2022-03-02,12,1.107
2022-03-02,13,1.035
2022-03-02,14,1.316
2022-03-02,15,1.905
2022-03-02,16,1.822
2022-03-02,17,2.133
2022-03-02,18,1.657
2022-03-02,19,1.373
2022-03-02,20,0.594
2022-03-02,21,0.229
2022-03-02,22,0.239
2022-03-02,23,1.159
2022-03-03,0,1.299
2022-03-03,1,0.454
2022-03-03,2,0.356
2022-03-03,3,0.346
2022-03-03,4,0.487
2022-03-03,5,0.321
2022-03-03,6,0.321
2022-03-03,7,0.858
2022-03-03,8,0.832
2022-03-03,9,1.108
2022-03-03,10,1.226
2022-03-03,11,1.144
2022-03-03,12,1.187
2022-03-03,13,1.432
2022-03-03,14,1.397
2022-03-03,15,1.3
2022-03-03,16,1.226
2022-03-03,17,1.3
2022-03-03,18,1.612
2022-03-03,19,0.678
2022-03-03,20,0.271
2022-03-03,21,0.467
2022-03-03,22,1.137
2022-03-03,23,1.492
2022-03-04,0,1.028
2022-03-04,1,0.534
2022-03-04,2,1.115
2022-03-04,3,1.252
2022-03-04,4,0.817
2022-03-04,5,0.679
2022-03-04,6,0.245
2022-03-04,7,0.142
2022-03-04,8,0.751
2022-03-04,9,1.264
2022-03-04,10,1.331
2022-03-04,11,1.108
2022-03-04,12,1.231
2022-03-04,13,1.29
2022-03-04,14,1.825
2022-03-04,15,1.543
2022-03-04,16,1.584
2022-03-04,17,1.419
2022-03-04,18,1.181
2022-03-04,19,1.15
2022-03-04,20,0.98
2022-03-04,21,0.68
2022-03-04,22,0.877
2022-03-04,23,1.552
2022-03-05,0,1.107
2022-03-05,1,1.107
2022-03-05,2,1.056
2022-03-05,3,0.282
2022-03-05,4,0.197
2022-03-05,5,0.265
2022-03-05,6,0.962
2022-03-05,7,0.743
2022-03-05,8,0.642
2022-03-05,9,1.55
2022-03-05,10,1.821
2022-03-05,11,1.504
2022-03-05,12,1.986
2022-03-05,13,2.13
2022-03-05,14,2.47
2022-03-05,15,2.836
2022-03-05,16,2.531
2022-03-05,17,2.089
2022-03-05,18,2.528
2022-03-05,19,2.158
2022-03-05,20,1.483
2022-03-05,21,1.045
2022-03-05,22,0.887
2022-03-05,23,0.539
2022-03-06,0,1.069
2022-03-06,1,1.254
2022-03-06,2,0.429
2022-03-06,3,0.744
2022-03-06,4,0.622
2022-03-06,5,1.144
2022-03-06,6,0.968
2022-03-06,7,0.619
2022-03-06,8,0.224
2022-03-06,9,0.666
2022-03-06,10,1.613
2022-03-06,11,1.583
2022-03-06,12,1.762
2022-03-06,13,2.219
2022-03-06,14,2.636
2022-03-06,15,3.024
2022-03-06,16,3.143
2022-03-06,17,2.809
2022-03-06,18,2.557
2022-03-06,19,2.086
2022-03-06,20,1.286
2022-03-06,21,0.772
2022-03-06,22,0.451
2022-03-06,23,0.279
2022-03-07,0,0.326
2022-03-07,1,0.186
2022-03-07,2,0.607
2022-03-07,3,0.179
2022-03-07,4,0.227
2022-03-07,5,0.177
2022-03-07,6,0.266
2022-03-07,7,0.16
2022-03-07,8,0.849
2022-03-07,9,0.523
2022-03-07,10,0.701
2022-03-07,11,1.109
2022-03-07,12,1.864
2022-03-07,13,2.33
2022-03-07,14,2.513
2022-03-07,15,3.648
2022-03-07,16,3.406
2022-03-07,17,2.893
2022-03-07,18,2.079
2022-03-07,19,1.411
2022-03-07,20,0.678
2022-03-07,21,0.452
2022-03-07,22,0.502
2022-03-07,23,0.271
2022-03-08,0,1.269
2022-03-08,1,0.972
2022-03-08,2,0.967
2022-03-08,3,1.023
2022-03-08,4,1.021
2022-03-08,5,1.245
2022-03-08,6,1.033
2022-03-08,7,0.871
2022-03-08,8,1.084
2022-03-08,9,1.607
2022-03-08,10,2.448
2022-03-08,11,2.186
2022-03-08,12,2.341
2022-03-08,13,2.758
2022-03-08,14,3.753
2022-03-08,15,4.242
2022-03-08,16,3.816
2022-03-08,17,3.001
2022-03-08,18,2.347
2022-03-08,19,1.857
2022-03-08,20,1.384
2022-03-08,21,0.98
2022-03-08,22,0.873
2022-03-08,23,1.09
2022-03-09,0,1.123
2022-03-09,1,1.164
2022-03-09,2,0.802
2022-03-09,3,0.898
2022-03-09,4,1.313
2022-03-09,5,1.027
2022-03-09,6,1.218
2022-03-09,7,1.061
2022-03-09,8,1.248
2022-03-09,9,2.033
2022-03-09,10,2.208
2022-03-09,11,2.395
2022-03-09,12,2.385
2022-03-09,13,2.85
2022-03-09,14,3.042
2022-03-09,15,3.329
2022-03-09,16,2.705
2022-03-09,17,2.782
2022-03-09,18,3.184
2022-03-09,19,2.594
2022-03-09,20,2.61
2022-03-09,21,2.746
2022-03-09,22,2.18
2022-03-09,23,1.474
2022-03-10,0,0.991
2022-03-10,1,1.099
2022-03-10,2,1.239
2022-03-10,3,1.162
2022-03-10,4,1.346
2022-03-10,5,1.258
2022-03-10,6,0.433
2022-03-10,7,0.21
2022-03-10,8,0.224
2022-03-10,9,1.046
2022-03-10,10,1.621
2022-03-10,11,2.74
2022-03-10,12,2.944
2022-03-10,13,2.958
2022-03-10,14,3.083
2022-03-10,15,3.479
2022-03-10,16,3.191
2022-03-10,17,2.928
2022-03-10,18,2.723
2022-03-10,19,2.529
2022-03-10,20,1.069
2022-03-10,21,0.777
2022-03-10,22,0.96
2022-03-10,23,1.026
2022-03-11,0,0.895
2022-03-11,1,1.435
2022-03-11,2,1.217
2022-03-11,3,0.567
2022-03-11,4,0.496
2022-03-11,5,0.474
2022-03-11,6,1.126
2022-03-11,7,1.51
2022-03-11,8,1.644
2022-03-11,9,1.994
2022-03-11,10,2.862
2022-03-11,11,3.027
2022-03-11,12,3.278
2022-03-11,13,3.357
2022-03-11,14,3.821
2022-03-11,15,3.668
2022-03-11,16,2.861
2022-03-11,17,2.563
2022-03-11,18,2.401
2022-03-11,19,2.252
2022-03-11,20,1.29
2022-03-11,21,1.876
2022-03-11,22,1.041
2022-03-11,23,0.947
2022-03-12,0,0.4
2022-03-12,1,0.446
2022-03-12,2,0.633
2022-03-12,3,1.02
2022-03-12,4,0.211
2022-03-12,5,0.239
2022-03-12,6,1.376
2022-03-12,7,0.731
2022-03-12,8,2.171
2022-03-12,9,3.038
2022-03-12,10,3.03
2022-03-12,11,2.62
2022-03-12,12,2.092
2022-03-12,13,1.476
2022-03-12,14,1.145
2022-03-12,15,1.337
2022-03-12,16,1.569
2022-03-12,17,1.601
2022-03-12,18,1.603
2022-03-12,19,1.15
2022-03-12,20,0.538
2022-03-12,21,1.935
2022-03-12,22,2.665
2022-03-12,23,2.281
2022-03-13,0,2.119
2022-03-13,1,1.829
2022-03-13,2,1.521
2022-03-13,3,1.013
2022-03-13,4,0.928
2022-03-13,5,0.915
2022-03-13,6,0.544
2022-03-13,7,0.318
2022-03-13,8,0.595
2022-03-13,9,0.284
2022-03-13,10,1.725
2022-03-13,11,2.553
2022-03-13,12,3.444
2022-03-13,13,3.327
2022-03-13,14,3.425
2022-03-13,15,3.799
2022-03-13,16,3.424
2022-03-13,17,3.121
2022-03-13,18,2.518
2022-03-13,19,1.366
2022-03-13,20,0.801
2022-03-13,21,0.951
2022-03-13,22,1.182
2022-03-13,23,1.099
2022-03-14,0,0.575
2022-03-14,1,1.172
2022-03-14,2,1.118
2022-03-14,3,1.623
2022-03-14,4,1.808
2022-03-14,5,1.377
2022-03-14,6,0.765
2022-03-14,7,0.501
2022-03-14,8,0.36
2022-03-14,9,0.813
2022-03-14,10,2.045
2022-03-14,11,2.31
2022-03-14,12,1.882
2022-03-14,13,2.051
2022-03-14,14,2.988
2022-03-14,15,3.401
2022-03-14,16,2.818
2022-03-14,17,2.422
2022-03-14,18,2.008
2022-03-14,19,2.927
2022-03-14,20,1.825
2022-03-14,21,1.369
2022-03-14,22,1.532
2022-03-14,23,1.127
2022-03-15,0,0.786
2022-03-15,1,0.871
2022-03-15,2,0.799
2022-03-15,3,0.424
2022-03-15,4,0.857
2022-03-15,5,1.28
2022-03-15,6,1.037
2022-03-15,7,1.822
2022-03-15,8,2.004
2022-03-15,9,1.698
2022-03-15,10,2.489
2022-03-15,11,2.292
2022-03-15,12,1.738
2022-03-15,13,1.634
2022-03-15,14,1.3
2022-03-15,15,1.363
2022-03-15,16,1.385
2022-03-15,17,0.906
2022-03-15,18,0.644
2022-03-15,19,0.934
2022-03-15,20,0.788
2022-03-15,21,2.059
2022-03-15,22,1.147
2022-03-15,23,0.999
2022-03-16,0,1.034
2022-03-16,1,0.825
2022-03-16,2,0.774
2022-03-16,3,0.796
2022-03-16,4,1.182
2022-03-16,5,1.119
2022-03-16,6,0.557
2022-03-16,7,0.559
2022-03-16,8,0.718
2022-03-16,9,0.875
2022-03-16,10,0.926
2022-03-16,11,0.876
2022-03-16,12,2.117
2022-03-16,13,2.424
2022-03-16,14,2.515
2022-03-16,15,2.11
2022-03-16,16,2.152
2022-03-16,17,2.3
2022-03-16,18,1.769
2022-03-16,19,2.775
2022-03-16,20,3.093
2022-03-16,21,3.381
2022-03-16,22,3.048
2022-03-16,23,1.204
2022-03-17,0,1.074
2022-03-17,1,0.864
2022-03-17,2,0.504
2022-03-17,3,0.601
2022-03-17,4,0.956
2022-03-17,5,1.251
2022-03-17,6,0.823
2022-03-17,7,0.821
2022-03-17,8,1.558
2022-03-17,9,2.689
2022-03-17,10,2.93
2022-03-17,11,2.586
2022-03-17,12,3.812
2022-03-17,13,3.142
2022-03-17,14,2.844
2022-03-17,15,2.662
2022-03-17,16,3.683
2022-03-17,17,3.776
2022-03-17,18,3.339
2022-03-17,19,2.683
2022-03-17,20,2.192
2022-03-17,21,0.943
2022-03-17,22,1.221
2022-03-17,23,0.401
2022-03-18,0,0.305
2022-03-18,1,0.352
2022-03-18,2,0.484
2022-03-18,3,0.524
2022-03-18,4,0.313
2022-03-18,5,0.049
2022-03-18,6,0.072
2022-03-18,7,0.519
2022-03-18,8,0.988
2022-03-18,9,0.717
2022-03-18,10,0.519
2022-03-18,11,0.834
2022-03-18,12,2.02
2022-03-18,13,2.474
2022-03-18,14,2.244
2022-03-18,15,2.53
2022-03-18,16,2.849
2022-03-18,17,2.574
2022-03-18,18,2.096
2022-03-18,19,1.674
2022-03-18,20,0.393
2022-03-18,21,0.71
2022-03-18,22,0.547
2022-03-18,23,0.547
2022-03-19,0,0.502
2022-03-19,1,0.952
2022-03-19,2,0.529
2022-03-19,3,0.325
2022-03-19,4,0.083
2022-03-19,5,0.76
2022-03-19,6,0.903
2022-03-19,7,1.015
2022-03-19,8,1.197
2022-03-19,9,1.643
2022-03-19,10,1.758
2022-03-19,11,1.076
2022-03-19,12,0.827
2022-03-19,13,1.249
2022-03-19,14,1.518
2022-03-19,15,1.768
2022-03-19,16,1.944
2022-03-19,17,2.15
2022-03-19,18,1.884
2022-03-19,19,1.232
2022-03-19,20,0.167
2022-03-19,21,0.16
2022-03-19,22,0.605
2022-03-19,23,0.651
2022-03-20,0,0.498
2022-03-20,1,0.647
2022-03-20,2,0.658
2022-03-20,3,0.79
2022-03-20,4,1.223
2022-03-20,5,0.882
2022-03-20,6,0.472
2022-03-20,7,0.703
2022-03-20,8,0.918
2022-03-20,9,0.884
2022-03-20,10,0.892
2022-03-20,11,1.425
2022-03-20,12,2.083
2022-03-20,13,2.831
2022-03-20,14,2.958
2022-03-20,15,2.871
2022-03-20,16,3.081
2022-03-20,17,2.568
2022-03-20,18,2.185
2022-03-20,19,1.934
2022-03-20,20,0.479
2022-03-20,21,1.092
2022-03-20,22,2.4
2022-03-20,23,0.764
2022-03-21,0,1.483
2022-03-21,1,0.756
2022-03-21,2,0.787
2022-03-21,3,0.984
2022-03-21,4,0.684
2022-03-21,5,0.793
2022-03-21,6,0.723
2022-03-21,7,0.235
2022-03-21,8,0.936
2022-03-21,9,1.783
2022-03-21,10,1.993
2022-03-21,11,2.136
2022-03-21,12,3.437
2022-03-21,13,3.276
2022-03-21,14,3.257
2022-03-21,15,3.34
2022-03-21,16,4.072
2022-03-21,17,4.515
2022-03-21,18,3.704
2022-03-21,19,4.815
2022-03-21,20,3.571
2022-03-21,21,2.45
2022-03-21,22,1.564
2022-03-21,23,1.76
2022-03-22,0,2.174
2022-03-22,1,1.329
2022-03-22,2,1.032
2022-03-22,3,1.677
2022-03-22,4,1.806
2022-03-22,5,1.655
2022-03-22,6,1.723
2022-03-22,7,0.306
2022-03-22,8,0.271
2022-03-22,9,1.242
2022-03-22,10,1.663
2022-03-22,11,1.935
2022-03-22,12,2.616
2022-03-22,13,2.649
2022-03-22,14,4.421
2022-03-22,15,3.871
2022-03-22,16,2.81
2022-03-22,17,3.227
2022-03-22,18,3.02
2022-03-22,19,3.033
2022-03-22,20,2.316
2022-03-22,21,1.214
2022-03-22,22,0.508
2022-03-22,23,0.906
2022-03-23,0,2.159
2022-03-23,1,1.177
2022-03-23,2,1.183
2022-03-23,3,0.766
2022-03-23,4,0.479
2022-03-23,5,0.464
2022-03-23,6,0.147
2022-03-23,7,0.157
2022-03-23,8,0.692
2022-03-23,9,0.392
2022-03-23,10,1.246
2022-03-23,11,2.248
2022-03-23,12,2.131
2022-03-23,13,2.626
2022-03-23,14,2.722
2022-03-23,15,4.453
2022-03-23,16,4.056
2022-03-23,17,2.666
2022-03-23,18,2.432
2022-03-23,19,2.022
2022-03-23,20,0.883
2022-03-23,21,0.599
2022-03-23,22,0.678
2022-03-23,23,0.45
2022-03-24,0,0.783
2022-03-24,1,3.612
2022-03-24,2,3.641
2022-03-24,3,2.948
2022-03-24,4,2.215
2022-03-24,5,1.349
2022-03-24,6,1.448
2022-03-24,7,1.934
2022-03-24,8,2.028
2022-03-24,9,2.809
2022-03-24,10,2.614
2022-03-24,11,3.005
2022-03-24,12,2.763
2022-03-24,13,2.822
2022-03-24,14,2.346
2022-03-24,15,1.801
2022-03-24,16,1.522
2022-03-24,17,1.81
2022-03-24,18,1.52
2022-03-24,19,1.956
2022-03-24,20,1.403
2022-03-24,21,1.274
2022-03-24,22,0.847
2022-03-24,23,1.162
2022-03-25,0,1.186
2022-03-25,1,1.082
2022-03-25,2,1.125
2022-03-25,3,1.172
2022-03-25,4,1.432
2022-03-25,5,1.168
2022-03-25,6,1.326
2022-03-25,7,1.348
2022-03-25,8,1.196
2022-03-25,9,1.653
2022-03-25,10,1.825
2022-03-25,11,1.403
2022-03-25,12,1.121
2022-03-25,13,1.085
2022-03-25,14,1.564
2022-03-25,15,1.431
2022-03-25,16,1.491
2022-03-25,17,0.979
2022-03-25,18,1.155
2022-03-25,19,0.482
2022-03-25,20,0.003
2022-03-25,21,0.188
2022-03-25,22,1.065
2022-03-25,23,1.033
2022-03-26,0,1.129
2022-03-26,1,1.388
2022-03-26,2,1.211
2022-03-26,3,0.308
2022-03-26,4,0.266
2022-03-26,5,0.62
2022-03-26,6,0.775
2022-03-26,7,0.938
2022-03-26,8,1.023
2022-03-26,9,1.575
2022-03-26,10,1.023
2022-03-26,11,0.851
2022-03-26,12,1.081
2022-03-26,13,1.227
2022-03-26,14,1.284
2022-03-26,15,1.709
2022-03-26,16,1.411
2022-03-26,17,1.436
2022-03-26,18,1.088
2022-03-26,19,1.055
2022-03-26,20,0.435
2022-03-26,21,0.724
2022-03-26,22,1.745
2022-03-26,23,0.915
2022-03-27,0,0.65
2022-03-27,1,0.676
2022-03-27,2,0.653
2022-03-27,3,0.062
2022-03-27,4,0.204
2022-03-27,5,0.7
2022-03-27,6,0.933
2022-03-27,7,0.962
2022-03-27,8,0.958
2022-03-27,9,1.155
2022-03-27,10,0.8
2022-03-27,11,0.897
2022-03-27,12,1.758
2022-03-27,13,1.546
2022-03-27,14,2.26
2022-03-27,15,2.502
2022-03-27,16,2.163
2022-03-27,17,1.468
2022-03-27,18,1.823
2022-03-27,19,1.093
2022-03-27,20,0.341
2022-03-27,21,0.594
2022-03-27,22,0.353
2022-03-27,23,0.199
2022-03-28,0,0.523
2022-03-28,1,0.409
2022-03-28,2,1.3
2022-03-28,3,0.239
2022-03-28,4,0.225
2022-03-28,5,0.16
2022-03-28,6,0.429
2022-03-28,7,0.821
2022-03-28,8,0.475
2022-03-28,9,0.415
2022-03-28,10,0.473
2022-03-28,11,0.723
2022-03-28,12,1.316
2022-03-28,13,2.012
2022-03-28,14,2.067
2022-03-28,15,1.943
2022-03-28,16,2.13
2022-03-28,17,1.998
2022-03-28,18,1.874
2022-03-28,19,1.852
2022-03-28,20,1.131
2022-03-28,21,1.094
2022-03-28,22,0.675
2022-03-28,23,0.487
2022-03-29,0,0.165
2022-03-29,1,0.341
2022-03-29,2,1.029
2022-03-29,3,0.884
2022-03-29,4,1.19
2022-03-29,5,0.883
2022-03-29,6,0.688
2022-03-29,7,0.726
2022-03-29,8,1.018
2022-03-29,9,1.429
2022-03-29,10,1.993
2022-03-29,11,1.909
2022-03-29,12,2.563
2022-03-29,13,2.678
2022-03-29,14,2.866
2022-03-29,15,3.107
2022-03-29,16,3.929
2022-03-29,17,3.339
2022-03-29,18,2.36
2022-03-29,19,1.574
2022-03-29,20,1.068
2022-03-29,21,1.545
2022-03-29,22,1.411
2022-03-29,23,0.902
2022-03-30,0,1.319
2022-03-30,1,1.007
2022-03-30,2,0.56
2022-03-30,3,0.355
2022-03-30,4,0.26
2022-03-30,5,0.444
2022-03-30,6,0.39
2022-03-30,7,0.096
2022-03-30,8,0.849
2022-03-30,9,1.822
2022-03-30,10,2.675
2022-03-30,11,2.15
2022-03-30,12,2.928
2022-03-30,13,4.052
2022-03-30,14,4.205
2022-03-30,15,3.467
2022-03-30,16,3.386
2022-03-30,17,3.1
2022-03-30,18,3.484
2022-03-30,19,2.839
2022-03-30,20,1.927
2022-03-30,21,1.375
2022-03-30,22,0.694
2022-03-30,23,1.4
2022-03-31,0,0.564
2022-03-31,1,0.41
2022-03-31,2,1.302
2022-03-31,3,1.343
2022-03-31,4,0.671
2022-03-31,5,0.679
2022-03-31,6,0.592
2022-03-31,7,0.381
2022-03-31,8,0.602
2022-03-31,9,0.803
2022-03-31,10,1.066
2022-03-31,11,1.337
2022-03-31,12,2.118
2022-03-31,13,1.864
2022-03-31,14,2.276
2022-03-31,15,2.359
2022-03-31,16,1.983
2022-03-31,17,2.573
2022-03-31,18,3.157
2022-03-31,19,1.978
2022-03-31,20,0.523
2022-03-31,21,1.005
2022-03-31,22,0.763
2022-03-31,23,0.442
2022-04-01,0,0.764
2022-04-01,1,0.166
2022-04-01,2,0.198
2022-04-01,3,0.392
2022-04-01,4,0.48
2022-04-01,5,0.033
2022-04-01,6,0.059
2022-04-01,7,0.145
2022-04-01,8,0.207
2022-04-01,9,1.319
2022-04-01,10,1.869
2022-04-01,11,2.58
2022-04-01,12,2.156
2022-04-01,13,2.472
