"Parámetro","Fecha","Hora","Valor","Unidad"
"VV","2022-05-08","20:00 - 21:00","1.442","m/s"
"VV","2022-05-08","21:00 - 22:00","2.236","m/s"
"VV","2022-05-08","22:00 - 23:00","1.534","m/s"
"VV","2022-05-09","23:00 - 0:00","1.092","m/s"
"VV","2022-05-09","0:00 - 1:00","1.171","m/s"
"VV","2022-05-09","1:00 - 2:00","1.345","m/s"
"VV","2022-05-09","2:00 - 3:00","1.311","m/s"
"VV","2022-05-09","3:00 - 4:00","0.820","m/s"
"VV","2022-05-09","4:00 - 5:00","0.449","m/s"
"VV","2022-05-09","5:00 - 6:00","0.602","m/s"
"VV","2022-05-09","6:00 - 7:00","0.415","m/s"
"VV","2022-05-09","7:00 - 8:00","0.533","m/s"
"VV","2022-05-09","8:00 - 9:00","1.440","m/s"
"VV","2022-05-09","9:00 - 10:00","1.819","m/s"
"VV","2022-05-09","10:00 - 11:00","2.029","m/s"
"VV","2022-05-09","11:00 - 12:00","1.934","m/s"
"VV","2022-05-09","12:00 - 13:00","1.388","m/s"
"VV","2022-05-09","13:00 - 14:00","1.445","m/s"
"VV","2022-05-09","14:00 - 15:00","1.469","m/s"
"VV","2022-05-09","15:00 - 16:00","2.615","m/s"
"VV","2022-05-09","16:00 - 17:00","1.772","m/s"
"VV","2022-05-09","17:00 - 18:00","1.606","m/s"
"VV","2022-05-09","18:00 - 19:00","1.437","m/s"
"VV","2022-05-09","19:00 - 20:00","0.986","m/s"
"VV","2022-05-09","20:00 - 21:00","0.609","m/s"
"VV","2022-05-09","21:00 - 22:00","0.572","m/s"
"VV","2022-05-09","22:00 - 23:00","1.281","m/s"
"VV","2022-05-10","23:00 - 0:00","1.946","m/s"
"VV","2022-05-10","0:00 - 1:00","1.222","m/s"
"VV","2022-05-10","1:00 - 2:00","0.276","m/s"
"VV","2022-05-10","2:00 - 3:00","0.733","m/s"
"VV","2022-05-10","3:00 - 4:00","0.610","m/s"
"VV","2022-05-10","4:00 - 5:00","0.498","m/s"
"VV","2022-05-10","5:00 - 6:00","0.169","m/s"
"VV","2022-05-10","6:00 - 7:00","0.292","m/s"
"VV","2022-05-10","7:00 - 8:00","0.235","m/s"
